Scatter phase function type: Molecule, Rayleigh.
  2.199115e+000  6.495449e-001
  2.216568e+000  6.545590e-001
  2.234021e+000  6.596353e-001
  2.251475e+000  6.647743e-001
  2.268928e+000  6.699765e-001
  2.286381e+000  6.752424e-001
  2.303835e+000  6.805723e-001
  2.321288e+000  6.859665e-001
  2.338741e+000  6.914251e-001
  2.356194e+000  6.969484e-001
  2.373648e+000  7.025362e-001
  2.391101e+000  7.081887e-001
  2.408554e+000  7.139056e-001
  2.426008e+000  7.196869e-001
  2.443461e+000  7.255321e-001
  2.460914e+000  7.314410e-001
  2.478368e+000  7.374131e-001
  2.495821e+000  7.434479e-001
  2.513274e+000  7.495449e-001
  2.530727e+000  7.557033e-001
  2.548181e+000  7.619225e-001
  2.565634e+000  7.682016e-001
  2.583087e+000  7.745397e-001
  2.600541e+000  7.809360e-001
  2.617994e+000  7.873893e-001
  2.635447e+000  7.938985e-001
  2.652900e+000  8.004626e-001
  2.670354e+000  8.070803e-001
  2.687807e+000  8.137503e-001
  2.705260e+000  8.204712e-001
  2.722714e+000  8.272416e-001
  2.740167e+000  8.340601e-001
  2.757620e+000  8.409250e-001
  2.775074e+000  8.478349e-001
  2.792527e+000  8.547879e-001
  2.809980e+000  8.617826e-001
  2.827433e+000  8.688170e-001
  2.844887e+000  8.758895e-001
  2.862340e+000  8.829980e-001
  2.879793e+000  8.901408e-001
  2.897247e+000  8.973160e-001
  2.914700e+000  9.045215e-001
  2.932153e+000  9.117553e-001
  2.949606e+000  9.190154e-001
  2.967060e+000  9.262997e-001
  2.984513e+000  9.336061e-001
  3.001966e+000  9.409325e-001
  3.019420e+000  9.482768e-001
  3.036873e+000  9.556366e-001
  3.054326e+000  9.630099e-001
  3.071779e+000  9.703944e-001
  3.089233e+000  9.777879e-001
  3.106686e+000  9.851882e-001
  3.124139e+000  9.925930e-001
  3.141593e+000  1.000000e+000
